START2_OP020_V_1angle,START2_OP020_V_1torque,START2_OP020_V_2angle,START2_OP020_V_2torque,START2_OP040_Vision_cosseprog,START2_OP050_Vision_paliermodel,START2_OP050_Vision_palierpresencedouille,START2_OP060_Vision_tirantcouleur,START2_OP070_V_1angle,START2_OP070_V_1prog,START2_OP070_V_1torque,START2_OP070_V_2angle,START2_OP070_V_2prog,START2_OP070_V_2torque,START2_OP080_Vision_rondelleprog,START2_OP090_MaxMidForceLimit,START2_OP090_MinMidForceLimit,START2_OP090_SnapRingFinalStroke,START2_OP090_SnapRingMidPointForce,START2_OP090_SnapRingPeakForce,START2_OP090_StartLinePeakForce,START2_OP100_Capuchon_insertionmesure,START2_OP110_Vissage_M8angle,START2_OP110_Vissage_M8prog,START2_OP110_Vissage_M8torque,START2_OP120_RodageI_mesure,START2_OP120_RodageU_mesure
48.2,3.75,50.4,3.78,400.0,1.0,1.0,2.0,104.4,8.0,6.62,116.5,8.0,6.6,4.0,150.0,50.0,11.89,108.23,191.01,34.77,0.4,53.4,1.0,12.01,137.31,11.97
44.8,3.78,35.0,3.77,7.0,2.0,1.0,1.0,164.4,7.0,6.42,138.1,7.0,6.41,7.0,140.0,50.0,11.59,78.33,130.69,41.94,0.41,16.4,1.0,12.18,119.99,11.97
50.9,3.78,51.2,3.79,300.0,1.0,1.0,2.0,96.2,8.0,6.61,122.3,8.0,6.6,3.0,140.0,50.0,11.85,83.66,202.97,25.16,0.55,27.5,2.0,9.6,141.62,11.97
29.4,3.75,31.5,3.78,700.0,2.0,1.0,1.0,170.9,7.0,6.42,158.4,7.0,6.41,7.0,140.0,50.0,11.56,75.46,135.13,41.0,0.41,14.4,1.0,12.22,113.53,11.97
28.2,3.81,37.2,3.77,700.0,2.0,1.0,1.0,149.2,7.0,6.42,151.5,7.0,6.4,7.0,140.0,50.0,12.42,74.41,143.12,19.12,0.41,14.6,1.0,12.22,120.77,11.97
46.4,3.77,31.8,3.79,1100.0,2.0,1.0,1.0,167.6,7.0,6.4,131.9,7.0,6.42,11.0,140.0,50.0,11.8,75.86,151.98,25.96,0.12,13.0,1.0,12.06,122.59,11.97
32.8,3.8,40.4,3.79,1300.0,2.0,1.0,1.0,153.5,7.0,6.42,153.1,7.0,6.4,13.0,140.0,50.0,11.8,74.0,168.07,19.51,0.23,26.6,1.0,12.17,113.85,11.97
38.8,3.78,30.6,3.77,1300.0,2.0,1.0,1.0,137.7,7.0,6.43,130.7,7.0,6.42,13.0,140.0,50.0,11.75,93.39,192.39,22.98,0.23,9.6,1.0,12.26,120.99,11.97
29.8,3.77,32.1,3.8,700.0,2.0,1.0,1.0,159.2,7.0,6.4,145.2,7.0,6.4,7.0,140.0,50.0,11.58,80.29,127.39,36.37,0.41,14.5,1.0,12.16,115.63,11.97
44.3,3.77,38.3,3.79,700.0,2.0,1.0,1.0,153.9,7.0,6.44,149.9,7.0,6.4,7.0,140.0,50.0,11.6,69.86,128.72,43.82,0.41,18.1,1.0,12.18,111.24,11.97
41.1,3.75,34.9,3.79,300.0,1.0,1.0,2.0,99.8,8.0,6.64,111.6,8.0,6.61,3.0,140.0,50.0,11.81,95.38,206.39,28.81,0.55,31.4,2.0,9.61,145.28,11.97
27.2,3.78,36.3,3.77,1300.0,2.0,1.0,1.0,138.1,7.0,6.42,167.6,7.0,6.4,13.0,140.0,50.0,12.13,73.62,180.12,19.58,0.23,13.8,1.0,12.2,118.51,11.97
38.9,3.77,41.6,3.77,300.0,1.0,1.0,2.0,96.4,8.0,6.63,104.5,8.0,6.6,3.0,140.0,50.0,11.8,80.62,203.72,21.61,0.54,28.3,2.0,9.58,134.22,11.97
42.7,3.77,46.4,3.77,300.0,1.0,1.0,2.0,106.3,8.0,6.61,132.2,8.0,6.6,3.0,140.0,50.0,11.81,109.34,191.12,33.76,0.54,33.9,2.0,9.67,138.27,11.97
39.2,3.76,28.6,3.77,700.0,2.0,1.0,1.0,163.2,7.0,6.42,140.7,7.0,6.4,7.0,140.0,50.0,11.59,77.56,128.5,38.52,0.41,16.9,1.0,12.28,114.85,11.97
50.5,3.77,46.7,3.77,300.0,1.0,1.0,2.0,94.6,8.0,6.62,102.8,8.0,6.62,3.0,150.0,50.0,11.82,107.76,179.28,39.78,0.53,33.2,2.0,9.55,143.17,11.97
30.2,3.83,35.6,3.79,1300.0,2.0,1.0,1.0,162.8,7.0,6.4,138.5,7.0,6.41,13.0,140.0,50.0,11.86,83.25,200.31,21.89,0.23,24.7,1.0,12.15,119.2,11.97
51.0,3.78,33.1,3.76,300.0,1.0,1.0,2.0,105.3,8.0,6.6,128.2,8.0,6.62,3.0,140.0,50.0,11.46,86.64,184.66,23.67,0.55,34.9,2.0,9.67,142.93,11.97
44.2,3.77,49.1,3.79,300.0,1.0,1.0,2.0,111.6,8.0,6.61,110.6,8.0,6.6,3.0,140.0,50.0,12.28,94.56,182.36,31.11,0.55,33.7,2.0,9.59,137.6,11.97
31.4,3.79,37.0,3.77,700.0,2.0,1.0,1.0,153.6,7.0,6.42,141.1,7.0,6.41,7.0,140.0,50.0,11.7,80.59,134.04,25.61,0.41,16.8,1.0,12.18,118.65,11.97
31.4,3.75,30.0,3.77,1300.0,2.0,1.0,1.0,156.4,7.0,6.42,144.5,7.0,6.43,13.0,140.0,50.0,11.79,116.6,189.97,33.21,0.22,9.5,1.0,12.38,116.29,11.97
47.3,3.77,41.8,3.75,300.0,1.0,1.0,2.0,90.2,8.0,6.63,111.3,8.0,6.6,3.0,140.0,50.0,11.73,115.62,183.87,57.47,0.55,35.0,2.0,9.55,127.8,11.97
30.7,3.79,44.6,3.79,300.0,1.0,1.0,2.0,123.9,8.0,6.61,117.4,8.0,6.61,3.0,140.0,50.0,11.65,107.05,178.06,52.57,0.55,37.8,2.0,9.53,141.3,11.97
31.6,3.79,36.8,3.77,1300.0,2.0,1.0,1.0,117.9,7.0,6.4,145.1,7.0,6.42,13.0,140.0,50.0,12.45,71.0,100.51,19.29,0.23,19.8,1.0,12.23,118.05,11.97
57.3,3.78,46.4,3.75,300.0,1.0,1.0,2.0,107.2,8.0,6.62,109.7,8.0,6.61,3.0,140.0,50.0,11.81,107.6,180.5,41.4,0.53,31.3,2.0,9.55,144.41,11.97
35.9,3.75,30.8,3.78,1300.0,2.0,1.0,1.0,138.3,7.0,6.41,168.4,7.0,6.43,13.0,140.0,50.0,11.77,109.52,201.22,35.05,0.23,17.6,1.0,12.18,118.25,11.97
44.1,3.8,38.4,3.78,30.0,1.0,1.0,2.0,108.1,8.0,6.6,125.0,8.0,6.61,3.0,140.0,50.0,12.32,95.25,185.88,29.41,0.55,29.7,2.0,9.56,133.31,11.97
27.4,3.78,36.3,3.79,700.0,2.0,1.0,1.0,161.0,7.0,6.4,158.1,7.0,6.41,7.0,140.0,50.0,11.58,73.86,124.17,25.55,0.41,8.9,1.0,12.18,114.83,11.97
41.5,3.75,50.6,3.78,300.0,1.0,1.0,2.0,94.9,8.0,6.61,109.4,8.0,6.6,3.0,140.0,50.0,11.87,87.83,207.66,22.0,0.55,37.3,2.0,9.56,136.15,11.97
31.7,3.78,31.6,3.79,700.0,2.0,1.0,1.0,148.6,7.0,6.41,154.0,7.0,6.42,7.0,140.0,50.0,11.7,68.97,133.06,23.86,0.41,15.4,1.0,12.18,116.59,11.97
40.2,3.78,40.8,3.79,300.0,1.0,1.0,2.0,100.7,8.0,6.64,113.5,8.0,6.6,3.0,140.0,50.0,11.71,99.16,189.15,67.76,0.56,36.0,2.0,9.61,137.79,11.97
42.0,3.78,34.6,3.77,1300.0,2.0,1.0,1.0,139.4,7.0,6.4,151.8,7.0,6.41,13.0,140.0,50.0,11.9,80.21,210.05,23.66,0.23,13.4,1.0,12.3,111.55,11.97
25.7,3.8,32.5,3.79,700.0,2.0,1.0,1.0,166.2,7.0,6.4,158.5,7.0,6.42,7.0,140.0,50.0,11.51,67.44,140.63,25.57,0.4,15.4,1.0,12.21,113.39,11.97
36.1,3.8,30.8,3.75,1000.0,2.0,1.0,1.0,123.6,7.0,6.41,142.2,7.0,6.42,10.0,140.0,50.0,11.73,117.12,187.72,70.27,0.6,24.4,1.0,12.1,120.52,11.97
30.7,3.77,37.0,3.78,1300.0,2.0,1.0,1.0,149.2,7.0,6.4,144.6,7.0,6.4,13.0,140.0,50.0,11.76,93.42,187.13,27.62,0.23,19.9,1.0,12.12,116.1,11.97
38.3,3.77,37.9,3.78,1300.0,2.0,1.0,1.0,156.1,7.0,6.41,136.0,7.0,6.43,13.0,140.0,50.0,11.74,89.49,182.16,25.27,0.22,15.1,1.0,12.12,118.59,11.97
52.9,3.78,59.4,3.76,3.0,1.0,1.0,2.0,103.4,8.0,6.62,108.6,8.0,6.61,3.0,140.0,50.0,11.77,71.97,156.37,19.32,0.55,38.4,2.0,9.56,133.45,11.97
35.6,3.8,29.9,3.8,1300.0,2.0,1.0,1.0,142.8,7.0,6.4,181.0,7.0,6.41,13.0,140.0,50.0,12.12,62.7,149.69,13.82,0.23,13.3,1.0,12.18,119.07,11.97
28.0,3.81,41.7,3.8,1300.0,2.0,1.0,1.0,130.4,7.0,6.41,139.2,7.0,6.4,13.0,140.0,50.0,11.9,64.99,98.38,8.83,0.23,11.3,1.0,12.21,121.66,11.97
31.1,3.8,43.2,3.8,700.0,2.0,1.0,1.0,140.3,7.0,6.4,159.8,7.0,6.42,7.0,140.0,50.0,11.58,63.02,130.73,31.92,0.41,17.7,1.0,12.21,118.35,11.97
44.0,3.81,31.9,3.79,1000.0,2.0,1.0,1.0,156.6,7.0,6.4,147.0,7.0,6.44,10.0,140.0,50.0,11.48,88.44,196.6,44.56,0.6,18.1,1.0,12.14,124.41,11.97
34.8,3.77,43.8,3.77,1000.0,2.0,1.0,1.0,144.3,7.0,6.41,143.6,7.0,6.43,10.0,140.0,50.0,11.88,97.01,198.33,29.67,0.6,34.2,1.0,12.12,117.8,11.97
34.4,3.79,35.4,3.8,1300.0,2.0,1.0,1.0,141.1,7.0,6.4,175.3,7.0,6.41,13.0,140.0,50.0,11.74,67.57,164.29,20.31,0.23,14.9,1.0,12.37,119.84,11.97
32.9,3.75,46.1,3.79,1000.0,2.0,1.0,1.0,144.7,7.0,6.43,147.5,7.0,6.41,10.0,150.0,50.0,11.49,99.36,189.65,63.43,0.59,11.8,1.0,12.3,124.57,11.97
42.7,3.75,41.7,3.79,700.0,2.0,1.0,1.0,142.8,7.0,6.42,150.7,7.0,6.41,7.0,140.0,50.0,12.37,65.12,139.73,20.25,0.42,17.4,1.0,12.17,115.24,11.98
28.5,3.78,50.7,3.77,1100.0,2.0,1.0,1.0,145.5,7.0,6.42,133.3,7.0,6.41,11.0,140.0,50.0,11.38,81.63,135.75,32.07,0.13,17.9,1.0,12.14,125.86,11.97
28.5,3.77,41.1,3.77,7.0,2.0,1.0,1.0,154.8,7.0,6.41,140.1,7.0,6.42,7.0,140.0,50.0,11.69,78.58,142.92,32.69,0.41,14.5,1.0,12.25,119.27,11.97
48.7,3.75,42.1,3.77,300.0,1.0,1.0,2.0,111.0,8.0,6.61,121.1,8.0,6.61,3.0,140.0,50.0,11.78,106.03,197.86,50.43,0.54,38.8,2.0,9.65,136.69,11.97
51.6,3.77,53.3,3.75,300.0,1.0,1.0,2.0,102.4,8.0,6.6,125.5,8.0,6.6,3.0,140.0,50.0,11.78,110.22,178.72,44.0,0.53,31.0,2.0,9.56,140.93,11.97
35.9,3.75,47.1,3.76,400.0,1.0,1.0,2.0,103.8,8.0,6.64,129.6,8.0,6.6,4.0,140.0,50.0,11.74,77.03,159.13,22.16,0.43,65.4,1.0,12.02,147.38,11.98
28.6,3.78,37.0,3.78,700.0,2.0,1.0,1.0,153.6,7.0,6.44,147.2,7.0,6.4,7.0,140.0,50.0,11.48,81.03,133.81,56.13,0.42,10.8,1.0,12.23,114.85,11.97
29.6,3.8,29.4,3.77,1300.0,2.0,1.0,1.0,123.4,7.0,6.41,152.2,7.0,6.41,13.0,140.0,50.0,11.76,72.88,117.7,15.55,0.23,15.2,1.0,12.18,120.61,11.97
33.4,3.8,37.2,3.77,700.0,2.0,1.0,1.0,138.8,7.0,6.43,173.1,7.0,6.43,7.0,140.0,50.0,11.56,64.22,133.49,29.18,0.41,18.9,1.0,12.21,112.44,11.97
30.3,3.78,38.2,3.79,1000.0,2.0,1.0,1.0,137.7,7.0,6.42,131.1,7.0,6.4,10.0,140.0,50.0,12.32,116.63,195.39,54.37,0.59,25.2,1.0,12.11,123.1,11.97
26.0,3.76,37.0,3.78,1300.0,2.0,1.0,1.0,126.6,7.0,6.4,147.0,7.0,6.4,13.0,140.0,50.0,11.88,76.25,161.72,17.8,0.23,13.5,1.0,12.14,122.22,11.97
39.9,3.77,50.8,3.78,1100.0,2.0,1.0,1.0,135.7,7.0,6.41,150.1,7.0,6.4,11.0,140.0,50.0,11.91,65.43,160.15,19.21,0.12,17.4,1.0,12.17,129.39,11.97
35.0,3.77,45.6,3.77,1300.0,2.0,1.0,1.0,162.7,7.0,6.42,143.4,7.0,6.41,13.0,140.0,50.0,11.88,69.45,122.47,15.43,0.23,9.9,1.0,12.23,124.54,11.97
34.8,3.79,31.3,3.78,1300.0,2.0,1.0,1.0,129.3,7.0,6.42,149.1,7.0,6.41,13.0,140.0,50.0,11.72,82.83,162.84,23.94,0.23,12.3,1.0,12.2,121.9,11.97
33.1,3.78,29.6,3.77,1300.0,2.0,1.0,1.0,142.8,7.0,6.42,152.3,7.0,6.42,13.0,140.0,50.0,11.89,92.09,198.39,30.65,0.23,11.5,1.0,12.22,118.68,11.97
30.1,3.76,32.8,3.79,700.0,2.0,1.0,1.0,145.8,7.0,6.4,147.9,7.0,6.4,7.0,140.0,50.0,11.52,72.19,141.9,44.11,0.41,12.9,1.0,12.35,116.65,11.97
51.2,3.78,43.5,3.77,300.0,1.0,1.0,2.0,90.3,8.0,6.6,103.2,8.0,6.62,3.0,140.0,50.0,11.82,85.45,217.08,21.91,0.55,28.9,2.0,9.6,136.34,11.97
42.2,3.78,37.6,3.8,700.0,2.0,1.0,1.0,148.3,7.0,6.43,145.2,7.0,6.4,7.0,140.0,50.0,11.59,71.88,129.52,39.84,0.41,13.3,1.0,12.25,115.95,11.97
42.9,3.75,53.2,3.77,400.0,1.0,1.0,2.0,95.3,8.0,6.62,114.1,8.0,6.6,4.0,140.0,50.0,11.96,87.55,199.7,35.29,0.42,53.3,1.0,12.15,138.58,11.97
51.2,3.77,55.4,3.79,300.0,1.0,1.0,2.0,94.9,8.0,6.61,106.9,8.0,6.61,3.0,140.0,50.0,12.3,106.55,191.71,34.99,0.55,34.6,2.0,9.51,140.93,11.97
49.8,3.78,46.8,3.77,300.0,1.0,1.0,2.0,111.0,8.0,6.64,115.1,8.0,6.6,3.0,140.0,50.0,11.48,92.71,186.46,24.29,0.54,29.0,2.0,9.63,139.67,11.97
32.8,3.78,36.9,3.79,1300.0,2.0,1.0,1.0,132.1,7.0,6.44,137.0,7.0,6.42,13.0,140.0,50.0,11.75,96.47,178.43,23.49,0.23,18.1,1.0,12.21,115.76,11.97
30.6,3.76,41.1,3.77,1000.0,2.0,1.0,1.0,135.8,7.0,6.42,146.2,7.0,6.4,10.0,140.0,50.0,11.7,108.07,192.86,62.77,0.6,16.5,1.0,12.14,119.85,11.97
41.6,3.79,36.1,3.77,700.0,2.0,1.0,1.0,139.9,7.0,6.42,142.5,7.0,6.41,7.0,140.0,50.0,11.69,85.35,136.9,44.25,0.41,12.3,1.0,12.31,112.08,11.97
38.0,3.77,48.0,3.77,1100.0,2.0,1.0,1.0,145.6,7.0,6.42,138.9,7.0,6.4,11.0,150.0,50.0,11.5,110.21,192.21,38.17,0.12,12.8,1.0,12.17,124.8,11.97
35.7,3.81,38.8,3.75,1100.0,2.0,1.0,1.0,127.4,7.0,6.42,137.5,7.0,6.41,11.0,150.0,50.0,11.51,104.71,191.05,45.7,0.11,21.4,1.0,12.09,131.96,11.97
42.5,3.75,32.8,3.79,700.0,2.0,1.0,1.0,137.3,7.0,6.42,160.0,7.0,6.42,7.0,140.0,50.0,11.66,73.02,138.08,46.54,0.41,12.0,1.0,12.16,115.76,11.97
33.1,3.77,37.5,3.78,1000.0,2.0,1.0,1.0,126.0,7.0,6.42,145.4,7.0,6.42,10.0,140.0,50.0,11.84,93.95,209.54,36.79,0.59,18.3,1.0,12.17,120.82,11.97
30.6,3.78,36.7,3.76,1000.0,2.0,1.0,1.0,143.1,7.0,6.4,140.8,7.0,6.4,10.0,140.0,50.0,11.41,92.86,192.75,23.66,0.59,24.1,1.0,12.14,113.48,11.97
37.9,3.75,35.3,3.79,300.0,1.0,1.0,2.0,103.1,8.0,6.62,86.9,8.0,6.6,3.0,140.0,50.0,11.91,90.39,205.79,28.84,0.54,28.2,2.0,9.53,138.19,11.97
27.3,3.81,38.8,3.75,1300.0,2.0,1.0,1.0,140.1,7.0,6.42,140.0,7.0,6.42,13.0,140.0,50.0,11.82,66.99,118.99,13.61,0.23,16.2,1.0,12.3,119.46,11.97
49.5,3.76,52.6,3.77,300.0,1.0,1.0,2.0,109.7,8.0,6.62,98.0,8.0,6.6,3.0,140.0,50.0,12.3,114.04,200.38,37.17,0.55,29.8,2.0,9.63,133.99,11.97
52.2,3.77,38.5,3.78,30.0,1.0,1.0,2.0,99.1,8.0,6.6,105.3,8.0,6.61,3.0,140.0,50.0,11.78,74.4,160.9,23.4,0.55,33.6,2.0,9.58,133.86,11.97
44.5,3.77,32.9,3.78,700.0,2.0,1.0,1.0,157.6,7.0,6.42,154.5,7.0,6.42,7.0,140.0,50.0,11.67,83.92,146.84,38.96,0.41,9.3,1.0,12.24,108.27,11.97
52.0,3.8,40.3,3.77,300.0,1.0,1.0,2.0,101.9,8.0,6.62,114.3,8.0,6.62,3.0,140.0,50.0,11.79,107.41,181.19,33.97,0.54,32.6,2.0,9.63,143.0,11.97
35.7,3.75,37.6,3.76,1300.0,2.0,1.0,1.0,134.3,7.0,6.42,147.7,7.0,6.42,13.0,140.0,50.0,11.88,73.83,166.16,18.16,0.23,14.0,1.0,12.27,121.22,11.97
39.0,3.76,35.4,3.76,1300.0,2.0,1.0,1.0,166.6,7.0,6.44,157.0,7.0,6.41,13.0,140.0,50.0,11.76,97.96,200.7,26.53,0.22,10.2,1.0,12.3,118.6,11.97
30.7,3.8,32.8,3.79,1000.0,2.0,1.0,1.0,139.6,7.0,6.44,155.1,7.0,6.44,10.0,140.0,50.0,11.75,106.67,187.18,66.74,0.6,12.1,1.0,12.15,115.08,11.97
47.8,3.8,37.4,3.77,300.0,1.0,1.0,2.0,120.6,8.0,6.62,110.6,8.0,6.6,3.0,140.0,50.0,11.79,108.03,182.59,35.09,0.54,40.9,2.0,9.59,140.22,11.97
28.0,3.77,38.8,3.77,700.0,2.0,1.0,1.0,145.9,7.0,6.42,146.4,7.0,6.41,7.0,140.0,50.0,11.55,61.4,139.6,41.04,0.4,14.9,1.0,12.24,111.01,11.97
49.1,3.79,44.4,3.76,300.0,1.0,1.0,2.0,101.9,8.0,6.63,101.5,8.0,6.6,3.0,140.0,50.0,11.8,99.08,209.3,23.85,0.55,26.3,2.0,9.6,140.21,11.97
27.3,3.81,32.7,3.78,1300.0,2.0,1.0,1.0,164.3,7.0,6.42,160.6,7.0,6.42,13.0,140.0,50.0,11.76,93.61,177.92,25.29,0.22,16.3,1.0,12.31,108.7,11.97
34.8,3.75,33.7,3.77,700.0,2.0,1.0,1.0,173.9,7.0,6.42,165.7,7.0,6.41,7.0,140.0,50.0,11.5,79.49,131.15,35.35,0.41,12.7,1.0,12.29,110.45,11.97
39.3,3.76,42.9,3.79,700.0,2.0,1.0,1.0,138.9,7.0,6.41,143.0,7.0,6.41,7.0,140.0,50.0,11.47,69.74,135.52,29.89,0.41,21.0,1.0,12.22,125.33,11.97
38.9,3.75,41.6,3.78,1300.0,2.0,1.0,1.0,131.7,7.0,6.4,150.3,7.0,6.4,13.0,140.0,50.0,11.87,68.44,117.34,11.52,0.23,11.4,1.0,12.24,121.7,11.97
31.8,3.77,36.3,3.8,1300.0,2.0,1.0,1.0,136.1,7.0,6.4,156.0,7.0,6.43,13.0,140.0,50.0,11.82,72.25,137.08,14.7,0.23,13.0,1.0,12.22,126.28,11.97
38.2,3.76,50.6,3.79,400.0,1.0,1.0,2.0,99.0,8.0,6.61,111.8,8.0,6.6,4.0,150.0,50.0,11.79,108.15,184.76,37.21,0.4,61.3,1.0,12.04,137.5,11.97
32.8,3.77,38.0,3.75,1300.0,2.0,1.0,1.0,144.4,7.0,6.4,145.8,7.0,6.4,13.0,140.0,50.0,11.92,89.31,196.28,27.67,0.23,18.3,1.0,12.13,118.31,11.97
38.3,3.75,55.5,3.77,300.0,1.0,1.0,2.0,103.7,8.0,6.62,117.6,8.0,6.6,3.0,140.0,50.0,11.68,75.16,136.26,29.34,0.55,30.7,2.0,9.6,137.41,11.97
44.7,3.78,42.5,3.79,400.0,1.0,1.0,2.0,105.9,8.0,6.6,125.7,8.0,6.6,4.0,140.0,50.0,12.08,86.74,192.03,29.25,0.43,66.3,1.0,12.07,199.56,8.59
30.9,3.78,27.3,3.77,1000.0,2.0,1.0,1.0,145.8,7.0,6.42,139.5,7.0,6.4,10.0,140.0,50.0,11.69,109.41,184.66,81.56,0.6,14.4,1.0,12.22,118.44,11.97
31.6,3.77,44.2,3.75,1300.0,2.0,1.0,1.0,131.5,7.0,6.42,139.5,7.0,6.4,13.0,140.0,50.0,11.93,70.17,140.5,17.0,0.23,16.3,1.0,12.18,117.89,11.97
30.7,3.75,37.5,3.77,1300.0,2.0,1.0,1.0,149.0,7.0,6.4,155.7,7.0,6.4,13.0,140.0,50.0,11.8,97.06,168.34,25.92,0.23,12.5,1.0,12.2,118.12,11.97
39.0,3.75,35.9,3.79,1000.0,2.0,1.0,1.0,129.4,7.0,6.41,143.0,7.0,6.42,10.0,140.0,50.0,11.59,68.17,139.91,46.27,0.6,15.2,1.0,12.21,118.4,11.97
39.2,3.76,45.8,3.78,400.0,1.0,1.0,2.0,113.3,8.0,6.62,117.7,8.0,6.62,4.0,140.0,50.0,12.08,97.39,188.78,26.77,0.42,55.8,1.0,12.06,147.38,11.97
29.2,3.78,45.5,3.78,7.0,2.0,1.0,1.0,147.1,7.0,6.42,152.4,7.0,6.41,7.0,140.0,50.0,12.36,69.82,138.49,20.51,0.42,21.3,1.0,12.28,112.31,11.97
54.2,3.77,49.0,3.79,300.0,1.0,1.0,2.0,104.5,8.0,6.62,120.8,8.0,6.62,3.0,140.0,50.0,11.78,103.14,213.96,27.96,0.55,29.9,2.0,9.55,129.35,11.97
35.7,3.78,30.6,3.77,1300.0,2.0,1.0,1.0,140.5,7.0,6.43,148.5,7.0,6.42,13.0,140.0,50.0,11.89,70.25,116.2,12.83,0.22,17.1,1.0,12.22,116.76,11.97
32.4,3.75,34.1,3.79,1000.0,2.0,1.0,1.0,130.6,7.0,6.42,146.9,7.0,6.42,10.0,140.0,50.0,11.32,93.13,167.49,23.32,0.59,27.7,1.0,12.16,121.71,11.97
36.3,3.77,36.4,3.77,1300.0,2.0,1.0,1.0,134.6,7.0,6.43,151.7,7.0,6.43,13.0,140.0,50.0,11.88,61.02,107.43,6.4,0.22,15.9,1.0,12.13,110.91,11.97
32.8,3.77,33.8,3.77,1300.0,2.0,1.0,1.0,147.1,7.0,6.44,153.2,7.0,6.42,13.0,140.0,50.0,11.76,88.21,187.94,24.55,0.23,13.4,1.0,12.17,122.31,11.97
27.4,3.78,32.8,3.79,1300.0,2.0,1.0,1.0,181.1,7.0,6.41,146.0,7.0,6.42,13.0,140.0,50.0,11.94,71.86,108.05,20.52,0.24,15.1,1.0,12.21,120.24,11.97
31.7,3.76,45.3,3.78,1000.0,2.0,1.0,1.0,150.6,7.0,6.42,148.0,7.0,6.41,10.0,140.0,50.0,11.82,90.49,215.03,29.17,0.59,15.2,1.0,12.22,124.78,11.97
35.4,3.78,41.3,3.77,700.0,2.0,1.0,1.0,141.4,7.0,6.4,140.9,7.0,6.43,7.0,140.0,50.0,11.52,82.5,132.59,32.12,0.42,13.6,1.0,12.16,116.96,11.97
32.2,3.77,35.3,3.75,1300.0,2.0,1.0,1.0,155.5,7.0,6.42,152.1,7.0,6.4,13.0,140.0,50.0,11.79,87.4,181.79,24.71,0.24,16.0,1.0,12.3,113.33,11.97
34.1,3.78,45.6,3.77,1000.0,2.0,1.0,1.0,154.9,7.0,6.42,150.6,7.0,6.4,10.0,140.0,50.0,11.34,81.93,189.38,28.8,0.59,12.9,1.0,12.28,109.8,11.97
27.1,3.82,42.9,3.8,70.0,2.0,1.0,1.0,149.4,7.0,6.42,144.1,7.0,6.4,7.0,140.0,50.0,11.58,67.25,135.37,26.8,0.41,17.7,1.0,12.15,117.44,11.97
43.5,3.75,45.6,3.78,300.0,1.0,1.0,2.0,120.0,8.0,6.64,116.7,8.0,6.61,3.0,140.0,50.0,11.78,106.74,180.93,38.97,0.53,30.1,2.0,9.65,132.31,11.97
46.3,3.78,46.8,3.77,300.0,1.0,1.0,2.0,104.7,8.0,6.6,111.8,8.0,6.6,3.0,140.0,50.0,11.77,109.92,187.69,35.42,0.55,36.1,2.0,9.56,137.32,11.97
32.5,3.8,42.2,3.79,700.0,2.0,1.0,1.0,139.3,7.0,6.42,167.0,7.0,6.41,7.0,140.0,50.0,11.57,71.64,138.22,28.97,0.41,11.9,1.0,12.28,115.89,11.97
31.9,3.77,47.2,3.79,1100.0,2.0,1.0,1.0,132.0,7.0,6.43,139.4,7.0,6.42,11.0,140.0,50.0,11.92,67.5,164.28,20.62,0.13,10.2,1.0,12.27,122.4,11.97
36.9,3.81,30.7,3.78,7.0,2.0,1.0,1.0,150.3,7.0,6.41,136.9,7.0,6.43,7.0,140.0,50.0,11.59,61.6,134.58,27.62,0.41,14.2,1.0,12.23,115.61,11.97
47.9,3.75,47.1,3.78,40.0,1.0,1.0,2.0,104.6,8.0,6.6,106.5,8.0,6.6,4.0,150.0,50.0,11.92,106.72,192.28,33.83,0.4,69.9,1.0,12.03,134.97,11.97
25.7,3.77,37.2,3.78,700.0,2.0,1.0,1.0,149.0,7.0,6.42,165.3,7.0,6.4,7.0,140.0,50.0,11.59,66.09,124.61,24.54,0.41,12.2,1.0,12.13,111.96,11.97
34.4,3.77,41.2,3.77,1300.0,2.0,1.0,1.0,127.2,7.0,6.41,165.8,7.0,6.41,13.0,140.0,50.0,11.93,74.08,142.25,24.34,0.23,33.8,1.0,12.24,126.33,11.97
47.4,3.77,37.4,3.77,300.0,1.0,1.0,2.0,105.4,8.0,6.62,114.9,8.0,6.61,3.0,140.0,50.0,11.75,91.49,174.61,28.0,0.55,29.8,2.0,9.53,135.19,11.97
32.6,3.78,36.0,3.8,700.0,2.0,1.0,1.0,155.8,7.0,6.42,155.8,7.0,6.4,7.0,140.0,50.0,11.56,57.72,137.59,40.46,0.41,20.2,1.0,12.17,114.42,11.97
49.0,3.8,39.5,3.77,400.0,1.0,1.0,2.0,101.3,8.0,6.61,111.3,8.0,6.6,4.0,140.0,50.0,11.74,79.28,163.16,24.13,0.42,58.1,1.0,12.11,138.82,11.97
40.4,3.75,37.2,3.79,700.0,2.0,1.0,1.0,139.0,7.0,6.41,150.7,7.0,6.42,7.0,140.0,50.0,11.55,68.23,142.12,38.52,0.41,15.4,1.0,12.22,112.6,11.97
33.8,3.78,29.5,3.8,700.0,2.0,1.0,1.0,155.3,7.0,6.42,160.8,7.0,6.4,7.0,140.0,50.0,11.57,64.73,136.59,35.94,0.41,18.9,1.0,12.14,114.47,11.97
32.9,3.8,37.5,3.76,300.0,1.0,1.0,2.0,97.3,8.0,6.63,120.8,8.0,6.61,3.0,140.0,50.0,11.59,71.71,135.92,22.31,0.54,34.9,2.0,9.59,124.7,11.97
